Date,Headline,Ticker,Content
2019-12-10 00:00:00 UTC,Shares of several semiconductor companies are trading higher on news U.S. and Chinese trade negotiators are planning to delay the December 15 tariffs.,ADI,
2019-12-05 00:00:00 UTC,Xilinx Says Intends To Vigorously Defend Itself Against Analog Devices Suit,ADI,
2019-12-05 00:00:00 UTC,Analog Devices Reports Filing Of Patent Infringement Suite Against Xilinc Related To Converter Technology In At Least 2 Of Xilinx's High-End Zyng UltraScale+ RFSoC Products,ADI,
2019-12-04 00:00:00 UTC,"Shares of semiconductor companies are trading higher following positive US-China trade reports from earlier, offsetting the sector-wide effects of weak earnings and guidance from Marvell.",ADI,
2019-11-27 00:00:00 UTC,"UPDATE: Morgan Stanley Maintains Equal-Weight On Analog Devices, Raises Target To $108 Notes Co's 'Commentary was constructive for 2020, but given elevated channel inventory and limited visibility our expectations are more measured'",ADI,
2019-11-27 00:00:00 UTC,"Nomura Maintains Neutral on Analog Devices, Raises Price Target to $100",ADI,
2019-11-27 00:00:00 UTC,"Raymond James Maintains Outperform on Analog Devices, Raises Price Target to $130",ADI,
2019-11-27 00:00:00 UTC,"BMO Capital Maintains Outperform on Analog Devices, Raises Price Target to $135",ADI,
2019-11-27 00:00:00 UTC,"Credit Suisse Maintains Outperform on Analog Devices, Raises Price Target to $130",ADI,
2019-11-27 00:00:00 UTC,"Deutsche Bank Maintains Hold on Analog Devices, Raises Price Target to $110",ADI,
2019-11-27 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Raises Price Target to $108",ADI,
2019-11-26 00:00:00 UTC,'Fast Money Halftime Report' Picks For November 26,ADI,
2019-11-26 00:00:00 UTC,"Najarian Brothers Highlight Unusual Option Activity In Qualcomm, Home Depot And More",ADI,
2019-11-26 00:00:00 UTC,"Analog Devices Sees Q1 Adj. EPS $0.93-$1.07 vs $1.18 Estimate, Sales $1.25B-$1.35B vs $1.43B Est.",ADI,
2019-11-26 00:00:00 UTC,"Analog Devices Q4 Adj. EPS $1.19 Misses $1.22 Estimate, Sales $1.443B Miss $1.45B Estimate",ADI,
2019-11-26 00:00:00 UTC,"12 Stocks To Watch For November 26, 2019",ADI,
2019-11-26 00:00:00 UTC,"Earnings Scheduled For November 26, 2019",ADI,
2019-11-20 00:00:00 UTC,"Analog Devices Option Trader Bets $500,000 On Earnings Miss",ADI,
2019-10-30 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For October 30, 2019",ADI,
2019-10-30 00:00:00 UTC,"Raymond James Upgrades Analog Devices to Outperform, Announces $120 Price Target",ADI,
2019-10-29 00:00:00 UTC,"Analog Devices Reports Purchase Of Test Motors, No Terms Disclosed",ADI,
2019-10-28 00:00:00 UTC,Shares of several semiconductor companies are trading higher on progression in U.S.-China trade talks and positive sentiment from strong earnings reports.,ADI,
2019-10-24 00:00:00 UTC,Shares of several semiconductors shares are trading higher in sympathy with Lam Research after the company reported better-than-expected Q1 EPS and sales results. The company had also issued Q2 EPS and sales above analyst estimates.,ADI,
2019-10-23 00:00:00 UTC,Shares of companies in the semiconductor space are trading lower after Texas Instruments reported worse-than-expected Q3 sales and issued soft Q4 guidance.,ADI,
2019-10-23 00:00:00 UTC,"Analog Devices shares are trading lower after Texas Instruments reported weak Q3 results and issued soft Q4 guidance, which is moving the semiconductor sector lower today.",ADI,
2019-10-22 00:00:00 UTC,"Daiwa Capital Initiates Coverage On Analog Devices with Outperform Rating, Announces $121 Price Target",ADI,
2019-10-21 00:00:00 UTC,Shares of companies in the semiconductor space are trading higher amid US-China trade optimism. The sector has China exposure and has been highly affected by trade tensions this year.,ADI,
2019-10-15 00:00:00 UTC,"Shares of several semiconductor companies are trading higher in sympathy with the overall market after multiple companies reported earnings that topped expectations, bringing the whole market higher on positive sentiment.",ADI,
2019-10-11 00:00:00 UTC,Shares of several semiconductor companies are trading higher after President Trump made positive remarks on the U.S.-China trade talks. Trump is scheduled to meet with Chinese Vice Premier Liu He at the White House today.,ADI,
2019-10-10 00:00:00 UTC,Shares of many semiconductors are trading higher on renewed trade optimism after the US was considering suspending tariff increase in exchange for a currency pact. President Trump's administration also plans to allow the sale of some supplies to Huawei.,ADI,
2019-10-09 00:00:00 UTC,Shares of several semiconductor companies are trading higher after multiple reports suggesting China is open to a partial trade deal surfaced. The reports renewed optimism in the upcoming U.S.-China trade talks.,ADI,
2019-10-08 00:00:00 UTC,"Shares of several semiconductor companies are trading lower as optimism around the upcoming U.S.-China trade talks waned. A report says China is toning down its expectations of the meeting. The U.S. expanded its trade blacklist, and scheduled an increase in tariffs on $250 billion worth of Chinese goods from 25% to 30% on Oct. 15, which will go into effect if no progress is made.",ADI,
2019-10-03 00:00:00 UTC,Shares of many semiconductor companies are trading higher as investors are optimistic of a trade deal with China that could be reached after President Trump said a Chinese delegation is set to come to the U.S. next week for continued trade talks.,ADI,
2019-10-02 00:00:00 UTC,Shares of several semiconductor companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.,ADI,
2019-10-01 00:00:00 UTC,26 Stocks Moving in Tuesday's Pre-Market Session,ADI,
2019-10-01 00:00:00 UTC,"KeyBanc Upgrades Analog Devices to Overweight, Announces $130 Price Target",ADI,
2019-09-24 00:00:00 UTC,Shares of companies in the semiconductor space are trading lower after Trump criticized China's trade policies in front of the UN. The sector has exposure to China and is sensitive to US-China trade relations.,ADI,
2019-09-12 00:00:00 UTC,10 Biggest Price Target Changes For Thursday,ADI,
2019-09-12 00:00:00 UTC,"Barclays Upgrades Analog Devices to Overweight, Raises Price Target to $130",ADI,
2019-09-11 00:00:00 UTC,Shares of several semiconductor companies are trading higher after China released a tariff exemptions list for certain products from the U.S. Apple also released new iPhones which are expected to benefit several companies within the sector.,ADI,
2019-09-05 00:00:00 UTC,Shares of many semiconductor companies are trading higher with the broader stock market after the Chinese Minister of Commerce said the U.S. and China are set to meet in Washington D.C in early October.,ADI,
2019-09-04 00:00:00 UTC,Shares of many semiconductor companies are trading higher as Hong Kong tensions ease on the withdrawal of the extradition bill that has caused mass protesting. The protests are seen as a potential disruption to the global economy and U.S.-China trade talks.,ADI,
2019-09-03 00:00:00 UTC,Analog Devices Option Alert: Sep 13 $110 Calls Sweep (45) near the Ask: 1133 @ $0.851 vs 13 OI; Ref=$106.04,ADI,
2019-09-03 00:00:00 UTC,"Shares of several semiconductor companies are trading lower as trade concerns continue to escalate following a new 15% tariff, which was added to $112 billion worth of Chinese goods on Sunday.",ADI,
2019-08-29 00:00:00 UTC,Shares of several semiconductor companies are trading higher after China's Ministry of Commerce said the country is willing to work to resolve US trade tensions and does not want any further escalation.,ADI,
2019-08-26 00:00:00 UTC,Shares of several semiconductor companies are trading higher amid easing trade tensions. President Trump said China is ready to come back to the negotiating table.,ADI,
2019-08-23 00:00:00 UTC,Shares of several semiconductors companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods.,ADI,
2019-08-22 00:00:00 UTC,"KeyBanc, Morgan Stanley Break Down Analog Devices",ADI,
2019-08-22 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Raises Price Target to $100",ADI,
2019-08-21 00:00:00 UTC,17 Technology Stocks Moving In Wednesday's Pre-Market Session,ADI,
2019-08-21 00:00:00 UTC,Analog Devices Reports Q3 Earnings Beat,ADI,
2019-08-21 00:00:00 UTC,"Analog Devices Sees Q4 Adj. EPS $1.15-$1.29 vs $1.29 Est., Sales $1.4B-$1.5B vs $1.49B Est.",ADI,
2019-08-21 00:00:00 UTC,"Analog Devices Q3 Adj. EPS $1.26 Beats $1.22 Estimate, Sales $1.48B Beat $1.45B Estimate",ADI,
2019-08-21 00:00:00 UTC,"10 Stocks To Watch For August 21, 2019",ADI,
2019-08-21 00:00:00 UTC,"Earnings Scheduled For August 21, 2019",ADI,
2019-08-19 00:00:00 UTC,Shares of several semiconductors are trading higher on renewed hopes of a resolution to trade tensions between the US and China.,ADI,
2019-08-16 00:00:00 UTC,"Shares of companies in the semiconductor space are trading higher in sympathy with NVIDIA, which reported better-than-expected Q2 results.",ADI,
2019-08-14 00:00:00 UTC,"Shares of several semiconductors companies are trading lower after the spread between the 2-year and 10-year yield curve inverted for the first time since 2007, potentially signaling an oncoming recession.",ADI,
2019-08-13 00:00:00 UTC,"Shares of several semiconductor companies are trading higher in sympathy with the overall market after the U.S. Trade Representative reported that some tariffs will be delayed to Dec 15 on some products including cell phones, monitors, and laptops.",ADI,
2019-08-08 00:00:00 UTC,Shares of several semiconductors companies are trading higher on a potential rebound following a recent downturn the sector has experienced over the past few months amid growing trade tensions.,ADI,
2019-08-05 00:00:00 UTC,Shares of several semiconductor companies are trading lower after President Trump announced additional tariffs on Chinese goods.,ADI,
2019-08-01 00:00:00 UTC,Shares of several semiconductor companies are trading higher on seemingly no sector-specific news. Strength may be due to a rebound following yesterday's sector-wide weakness after AMD issued weak Q3 sales guidance.,ADI,
2019-07-31 00:00:00 UTC,Shares of several semiconductor companies are trading lower in sympathy with Advanced Micro Devices after the company issued Q3 sales guidance below analyst estimates.,ADI,
2019-07-24 00:00:00 UTC,Analog Devices Option Alert: Aug 9 $125 Calls Sweep (2) near the Ask: 1620 @ $1.871 vs 0 OI; Earnings 8/21 Before Open [est] Ref=$123.62,ADI,
2019-07-24 00:00:00 UTC,Shares of several semiconductor companies are trading higher in sympathy with Texas Instruments and Teradyne after both companies reported positive Q2 EPS and sales results. Both companies also issued in-line Q3 guidance.,ADI,
2019-07-23 00:00:00 UTC,Stocks that Broke 52-Week Highs Tuesday,ADI,
2019-07-22 00:00:00 UTC,"Shares of several semiconductor companies are trading higher after Kudlow and Mnuchin invited U.S. tech companies to discuss the Huawei ban; Goldman Sachs upgraded companies in the sector, believing excess inventory will be depleted more quickly.",ADI,
2019-07-17 00:00:00 UTC,"KeyBanc Previews Semiconductor Earnings, Notes 'we anticipate largely in line 2Q results, driven by broad-based inventory restocking trends.'",ADI,
2019-07-12 00:00:00 UTC,"Shares of several semiconductor companies are trading higher amid positive trends in US-China trade negotiations, Trump loosening the Huawei ban and the Fed signaling a rate cut. Japan/Korea trade tensions could also drive up memory prices.",ADI,
2019-07-12 00:00:00 UTC,UPDATE: Cassidy Also Tells Benzinga 'Japan / Korea trade issues may drive up the prices of memory devices following a year of memory prices in free fall. Prices for memory increased w/w for the first time in over a year.',ADI,
2019-07-12 00:00:00 UTC,"Stifel Nicolaus Analyst Kevin Cassidy On Semiconductors Strength, Tells Benzinga 'The fed signaling lower interest rates and Trump loosening the ban on Huawei are both huge news for semiconductor companies.'",ADI,
2019-07-12 00:00:00 UTC,"Tigress Financial Analyst Ivan Feinseth Comments On Semiconductors Strength, Tell Benzinga 'Positive trends in US-China trade negotiations is lifting all the chip stocks.'",ADI,
2019-07-10 00:00:00 UTC,"Shares of several semiconductor companies are trading higher with the overall market after Chairman Powell said the Fed will ""act as appropriate"" to sustain economic expansion.",ADI,
2019-07-01 00:00:00 UTC,Shares of several hardware suppliers are trading higher after President Trump said he would ease the ban on US companies selling to Huawei.,ADI,
2019-06-27 00:00:00 UTC,Analog Devices Option Alert: Jul 5 $115 Calls Sweep (57) near the Ask: 4118 @ $0.994 vs 117 OI; Earnings 8/21 Before Open [est] Ref=$112.85,ADI,
2019-06-26 00:00:00 UTC,Shares of companies in the semiconductor space are trading higher after Micron reported strong Q3 earnings.,ADI,
2019-06-20 00:00:00 UTC,Shares of several semiconductor companies are trading higher amid renewed hopes of a Federal Reserve rate cut this year and in sympathy with Oracle reporting strong Q4 earnings.,ADI,
2019-06-18 00:00:00 UTC,"Shares of several semiconductor companies are trading higher after President Trump said he spoke with China's Xi and announced they will have an extended meeting at G20, renewing trade optimism. NOTE: Semis have major China exposure.",ADI,
2019-06-14 00:00:00 UTC,5G Chip Demand Reportedly On The Rise,ADI,
2019-06-14 00:00:00 UTC,"Chip Stocks Fall In Sympathy With Broadcom After Q2 Sales Miss, Guidance Cut",ADI,
2019-06-11 00:00:00 UTC,10 Biggest Price Target Changes For Tuesday,ADI,
2019-06-10 00:00:00 UTC,5 Biggest Price Target Changes For Monday,ADI,
2019-06-10 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For June 10, 2019",ADI,
2019-06-10 00:00:00 UTC,"Goldman Sachs Upgrades Analog Devices to Buy, Raises Price Target to $114",ADI,
2019-06-03 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For June 3, 2019",ADI,
2019-06-03 00:00:00 UTC,"Nomura Initiates Coverage On Analog Devices with Neutral Rating, Announces $90 Price Target",ADI,
2019-05-30 00:00:00 UTC,Analog Devices Announces New Solution For mmWave 5G Wireless Network Infrastructure,ADI,
2019-05-23 00:00:00 UTC,Analog Devices Option Alert: Jul 19 $105 Calls Sweep (41) near the Ask: 700 @ $1.8 vs 38 OI; Ref=$98.1396,ADI,
2019-05-23 00:00:00 UTC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Inc. - Common Stock, Lowers Price Target to $97",ADI,
2019-05-23 00:00:00 UTC,Shares of many semiconductor companies are trading lower on continued US-China tension after the Trump administration said it would add up to 5 more Chinese surveillance companies to the blacklist.,ADI,
2019-05-22 00:00:00 UTC,Analog Devices shares trading higher following better-than-expected Q2 results but Q3 guidance which was weak.,ADI,
2019-05-22 00:00:00 UTC,Analog Devices CEO Says Co. Won't Be Shipping Anything To Huawei For The Foreseeable Future,ADI,
2019-05-22 00:00:00 UTC,"Analog Devices Sees Q3 Sales $1.4B-$1.5B vs $1.55B Estimate, Adj. EPS $1.15-$1.29 vs $1.38 Est.",ADI,
2019-05-22 00:00:00 UTC,"Analog Devices Q2 Adj. EPS $1.36 Beats $1.3 Estimate, Sales $1.527B Beat $1.5B Estimate",ADI,
2019-05-21 00:00:00 UTC,Shares of many Semiconductors stocks are trading higher after the US granted temporary relief for Huawei suppliers.,ADI,
2019-05-20 00:00:00 UTC,31 Stocks Moving In Monday's Pre-Market Session,ADI,
2019-05-17 00:00:00 UTC,Shares of many semiconductors and microchip companies are trading lower from continued pressure on the market with ongoing US-China trade talks and the recent announcement made by President Trump to blacklist Huawei on national security threats.,ADI,
2019-05-16 00:00:00 UTC,Shares of several semiconductor companies are trading lower after President Trump signed an executive order restricting companies deemed a national security threat from selling to the U.S. and threatened to blacklist Huawei Technologies.,ADI,
2019-05-15 00:00:00 UTC,Shares of several semiconductors companies are trading higher as concerns over a trade war between the US and China have eased over the last couple days.,ADI,
2019-05-14 00:00:00 UTC,Shares of several semiconductor and microchip companies are trading higher as US markets rebound on renewed optimism surrounding US-China trade talks.,ADI,
2019-05-06 00:00:00 UTC,Shares of several semiconductors companies are trading lower after US President Donald Trump threatened to impose 25% tariffs on nearly all Chinese imports this week.,ADI,
2019-04-30 00:00:00 UTC,"RBC Capital Assumes Analog Devices, Inc. - Common Stock at Outperform",ADI,
2019-04-26 00:00:00 UTC,Shares of several semiconductors and microchip stocks are trading lower in sympathy with Intel after it issued worse-than-expected Q2 and FY19 guidance.,ADI,
2019-04-25 00:00:00 UTC,Shares of several companies in the semiconductor and microchip sector are trading lower after Xilinx reported Q4 earnings. Xilinx reported weakness in the data center and TME end markets.,ADI,
2019-04-24 00:00:00 UTC,Shares of several microchip and semiconductor stocks are trading higher after Texas Instruments and Silicon Laboratories reported strong quarterly results.,ADI,
2019-04-23 00:00:00 UTC,"Earnings Beats Keep Coming, With Verizon, CocaCola, Twitter, Procter & Gamble All Solid",ADI,
2019-04-11 00:00:00 UTC,"KeyBanc On Semiconductors Ahead Of Q1 Results Notes 'Despite near-term stabilization and muted demand trends particularly in China, elevated channel inventories resulting in sub-seasonal guidance is unlikely to sustain outperformance in the group'",ADI,
2019-04-01 00:00:00 UTC,Shares of several semiconductor stocks are trading higher following strong manufacturing data from China after a guidance warning by Infineon last week dragged the sector lower. Strength may also be related to news of a lower value-added tax in China and positive US manufacturing data.,ADI,
2019-04-01 00:00:00 UTC,"Stifel Nicolas Analyst Kevin Cassidy, When Asked About News Impacting Semiconductor Sector, Tells Benzinga, 'I think it's the news of lower VAT and positive PMI data for March'",ADI,
2019-03-27 00:00:00 UTC,"Shares of several semiconductor stocks are trading lower after Apple dodged an iPhone import ban in a patent infringement case against Qualcomm, the plaintiff. Additionally, German chipmaker Infineon cut its 2019 revenue forecast.",ADI,
2019-03-25 00:00:00 UTC,Analog Devices shares are trading lower after Bernstein downgraded the stock from Outperform to Market Perform.,ADI,
2019-03-25 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For March 25, 2019",ADI,
